SessionID,IS-session,Poster ID,Paper Title,著者リスト,CMT著者名,英文タイトル | English title,会議・論文誌名の入力 | Enter the name of the conference/journal
IS1,IS1-A-6,IS1-029,食事画像の細粒度分類：大規模画像言語モデルを活用したデータセット構築,"渡部光貴, 山肩洋子, 相澤清晴 (東大)",Mitsuki Watanabe (The University of Tokyo)*; Kiyoharu Aizawa (The University of Tokyo); Yoko Yamakata (The University of Tokyo),Fine-Grained Classification of Food Images: Dataset Building with Large-Scale Image-Language Models,
IS1,IS1-A-6,IS1-030,鳥瞰図状特徴表現の回転による正則化を用いたマルチビュー人物検出,"鈴木聡志, 東羅翔太郎, 増村亮 (NTT)",,,
IS1,IS1-A-6,IS1-031,Deepfake text検出：生成AIによるテキスト編集の検出手法とデータセットの開発,"石川健志, 宮崎智, 大町真一郎 (東北大)",Takeshi Ishikawa (Tohoku University)*; Tomo Miyazaki (Tohoku University); Shinichiro Omachi (Tohoku University),Deep fake text detection: Development of detection method and dataset for text editing using generative AI,
IS1,IS1-A-6,IS1-032,動的不確実性を用いた映像データセットの軽量化,"吉岡美菜子 (立命館大), 王彧 (一橋大), 劉家慶 (立命館大), 加藤ジェーン (高知工科大)",Minako Yoshioka (Ritsumeikan)*; Yu Wang (Hitotsubashi University); Jien Kato (Kochi University of Technology); Jiaqing Liu (ritsumeikan),Video dataset pruning using dynamic uncertainty,
IS1,IS1-A-6,IS1-033,CLIPによる白黒画像の自動着色評価,"清水駿太, 石川博 (早大)",,,
IS1,IS1-A-6,IS1-034,Gradient Redirection for Stepping into Unexplored Regions of Weight Space for Effective Neural Network Training,Koji Kamma (Wakayama Univ.),Koji Kamma (Wakayama University)*,,
IS1,IS1-A-6,IS1-035,外部環境を考慮した人物属性の詳細認識,"木場竣哉 (立命館大), 王彧 (一橋大), 劉家慶 (立命館大), 加藤ジェーン (高知工科大)",,,
IS1,IS1-A-6,IS1-036,距離学習における敵対的訓練とデータ拡張との協調性：画像分類タスクの精度向上に向けて,"森本文哉 (鹿児島大), 柿崎和也, 宮川大輝 (NEC)",,,
IS1,IS1-A-6,IS1-037,地震ハザード評価のための地震動シミュレーションの代理モデルの構築とその拡張,"黒木悠斗 (和歌山大), 八谷大岳 (和歌山大, 理研), 岩城麻子, 前田宜浩 (防災科研), 上田修功 (理研), 藤原広行 (防災科研)",,,
IS1,IS1-A-6,IS1-038,Generative Dataset Distillation Considering Global-local Coherence,"Longzhen Li, Guang Li, Ren Togo, Keisuke Maeda, Takahiro Ogawa, Miki Haseyama (Hokkaido Univ.)",Longzhen Li (Hokkaido University)*; Guang Li (Hokkaido University); Ren Togo (Hokkaido University); Keisuke Maeda (Hokkaido University); Takahiro Ogawa (Hokkaido University); Miki Haseyama (Hokkaido University),,
IS1,IS1-A-6,IS1-039,BinSyn: Personalized MRI synthesis from binary anatomical maps,"Essam A. Rashed, Hiroyuki Seshimo, Muhammad Nouman (Univ. of Hyogo), Mohammad alShatouri (Suez Canal Univ.)",Essam Rashed (University of Hyogo)*; Hiroyuki Seshimo (University of Hyogo); Muhammad Nouman (University of Hyogo); Mohammad al-Shatouri (Suez Canal University),,
IS1,IS1-A-6,IS1-040,実環境下での頑健なカメラポーズ推定に向けたDietNeRFによる視点拡張とiNeRFの統合,"伊藤颯汰 (岐阜大), 相澤宏旭 (広島大), 加藤邦人 (岐阜大)",Sota Ito (Gifu University)*; Hiroaki Aizawa (Hiroshima University); Kunihita Kato (Gifu University),Few-shot NeRF-based View Synthesis for Camera Pose Estimation with iNeRF,
IS1,IS1-A-6,IS1-041,品質評価モデルと拡散過程を用いた情景画像中テキストの可読性評価,"安孫子理人, 宮崎智, 大町真一郎 (東北大), 藤井康寿 (Google DeepMind)",Rihito Abiko (Tohoku University)*; Tomo Miyazaki (Tohoku University); Shinichiro Omachi (Tohoku University); Yasuhisa Fujii (Google),Assessing the readability of text in scene images using image quality assessment models and diffusion processes.,
IS1,IS1-A-6,IS1-042,時空間特徴を考慮したEnd-to-End Transformerによる精子検出・追尾モデルの構築,"古菅翔生, 濱上知樹 (横浜国大)",Kosuge Shoui (YokohamaNationalUniversity)*,Sperm Detection and Tracking Model Using End-to-End Transformer Considering Spatio-Temporal Features,
IS1,IS1-A-6,IS1-043,3D Local Feature Pretraining via Momentum Contrast,"Xuanmeng Sha (Osaka Univ.), Tomohiro Mashita (Osaka Electro-Communication Univ.)",Xuanmeng Sha (Osaka Univ.)*; Tomohiro Mashita (Osaka Electro-Communication Univ.),,
IS1,IS1-A-6,IS1-044,VarteX: Enhancing Weather Forecast through Distributed Variable Representation,"Ayumu Ueyama, Hiroshi Kera, Kazuhiko Kawamoto (Chiba Univ.)",Ayumu Ueyama (chiba university)*; Hiroshi Kera (Chiba University); Kazuhiko Kawamoto (Chiba University),,
IS1,IS1-A-6,IS1-045,物理学的常識に忠実な動画フレーム予測の学習：ボクセル表現を用いたモデルの検討,庄野修 (追手門学院大),,,
IS1,IS1-A-6,IS1-046,FAST: Fourier Analytics-based Selective Test-time Adaptation,"Kaito Sugiyama (Chiba Univ.), Satoshi Suzuki (NTT), Hiroshi Kera, Kazuhiko Kawamoto (Chiba Univ.)",Kaito Sugiyama (Chiba University)*; Satoshi Suzuki (NTT Computer and Data Science Laboratories / The University of Electro-Communications); Hiroshi Kera (Chiba University); Kazuhiko Kawamoto (Chiba University),FAST: Fourier Analytics-based Selective Test-time Adaptation,
IS1,IS1-A-6,IS1-047,拡散モデルを用いた農作物の空撮画像に対する異常検知,"目黒丈一郎, 篠田浩一 (東工大)",Joichiro Meguro (Tokyo Institute of Technology)*; Koichi SHINODA (Tokyo Institute of Technology),Anomaly Detection for Aerial Images of Crops Using Diffusion Model,
IS1,IS1-A-6,IS1-048,2つの特徴マップ無相関化と量子ベクトルを活用したセマンティックセグメンテーション,"齋藤令次, 堀田一弘 (名城大)",,,
IS1,IS1-A-6,IS1-049,事前学習モデルを活用したスタイルエンコーダによる画像のスタイル変換モデル,"森信史, 山中高夫 (上智大)",,,
IS1,IS1-A-6,IS1-050,CNNモデルの学習過程における概念獲得について,"岩瀬俊, 平本麗弥, 前田英作 (東京電機大)",,,
IS1,IS1-A-6,IS1-051,クラス事前確率を用いた半教師あり多クラス分類におけるコスト関数の提案,"三山晃季, 中西慶一, 徳永旭将 (九工大)",,,
IS1,IS1-A-6,IS1-052,低次元表現の組み合わせによるmixup手法の提案,"桐山琳歌 (東京農工大), 幸島明男 (産総研), 清水郁子 (東京農工大)",,,
IS1,IS1-A-6,IS1-053,潰瘍性大腸炎の重症度推定を目的とした選択的集約トランスフォーマーによる順序ありクラスのマルチインスタンス学習,"志久開人, 西村和也 (九大), 末廣大貴 (横浜市大), 田中聖人 (京都第二赤十字病院), 備瀬竜馬 (九大)",,,
IS1,IS1-A-6,IS1-055,Cooperative Learning of Quantization Levels and Thresholds for Binary Decomposable Quantization,"Tatsukichi Shibuya (Sony Semiconductor Solutions), Atsushi Irie, Jun Nishikawa, Leo Hoshikawa (Sony Group), Toshiyuki Sasaki, Yasuhiro Suto (Sony Semiconductor Solutions)",Tatsukichi Shibuya (Sony Semiconductor Solutions Corporation)*; Atsushi Irie (Sony Group Corporation),,
IS1,IS1-A-6,IS1-056,効率的に更新可能な学習型多次元索引,"日髙楓雅, 松井勇佑 (東大)",Fuma Hidaka (The University of Tokyo)*; Yusuke Matsui (The University of Tokyo),Efficiently Updatable Learned Multi-dimensional Index,
IS1,IS1-A-6,IS1-057,物体中心表現学習に基づく弱教師アモーダルセグメンテーション,"金子智一, 坂井亮介, 柴田剛志, 白石壮馬 (NEC)",,,
IS1,IS1-A-6,IS1-058,Spiking Neural Networkの学習における電気シナプス導入の効果,"東田進之介, 奧野弘嗣 (阪工大)",,,
IS1,IS1-A-6,IS1-059,最悪クラス誤差抑制：Boostingによるアプローチ,"斉藤優也, 松尾信之介, 内田誠一 (九大), 末廣大貴 (九大, 理研AIP)",,,
IS1,IS1-A-6,IS1-060,Hypergradient DescentによるSharpness-Aware Minimizationにおける近傍半径ρの最適化,相澤宏旭 (広島大),,,
IS1,IS1-A-6,IS1-061,Multi-hop Question Answering over Incomplete Knowledge Graphs by Edge and Meaning Extensions,"Xiaotong Ye, Ling Xiao, Chi Zhang, Toshihiko Yamasaki (Univ. of Tokyo)",Xiaotong Ye (The University of Tokyo)*; Ling Xiao (The university of Tokyo); Chi Zhang (The University of Tokyo); Toshihiko Yamasaki (The University of Tokyo),,
IS1,IS1-A-6,IS1-062,ニューロン間の類似度分布を考慮したニューロン増加型深層ニューラルネットワーク,"坂井泰吾, 堀田一弘 (名城大)",Taigo Sakai (Meijo university)*; Kazuhiro Hotta (Meijo University),Growing Deep Neural Network Considering with Similarity between Neurons,
IS1,IS1-A-6,IS1-063,変分情報ボトルネックを導入したマルチラベル画像分類,"平川翼, 山下隆義, 藤吉弘亘 (中部大)",Tsubasa Hirakawa (Chubu University)*; Takayoshi Yamashita (Chubu University); Hironobu Fujiyoshi (Chubu Univ.),Multi-label Image Classification via Variational Information Bottleneck,
IS1,IS1-A-6,IS1-064,Invariant Risk Minimizationの昨今の進展と限界,豊田祥史 (九大),,,
IS1,IS1-A-6,IS1-065,複雑な類似性を持つ画像データセットのための教師なし距離学習,"帯金駿 (コーセー, 慶大), 田川晴菜, 青木義満 (慶大)",Shun Obikane (KOSÉ Corp.)*; Haruna Tagawa (Keio University); Yoshimitsu Aoki (Keio University),Unsupervised Metric Learning for Image Dataset with Complex Similarities,
IS1,IS1-A-6,IS1-066,Long-Tailed物体認識における最適な損失関数の組み合わせ調査,"亀井靖人, 伊藤天詞, 平川翼, 山下隆義, 藤吉弘亘 (中部大)",,,
IS1,IS1-A-6,IS1-067,Region-based Entropy Separation for One-shot Test-Time Adaptation,"Kodai Kawamura, Shunta Kimura, Shunya Yamagami, Go Irie (Tokyo Univ. of Science)",Kodai Kawamura (Tokyo University of Science)*; Shunta Kimura (Tokyo University of Science); Shunya Yamagami (Tokyo University of Science); Go Irie (Tokyo University of Science),,
IS1,IS1-A-6,IS1-068,画像中のイヌに対するゼロショット・フューショットでの感情分類,"小澤海斗, 久保孝富, 池田和司 (奈良先端大)",,,
IS1,IS1-A-6,IS1-069,カテゴリを考慮するドメイン汎化手法の線虫胚画像のセグメンテーションへの応用,"壬生大和, 遠里由佳子 (立命館大)",,,
IS1,IS1-A-6,IS1-070,Enhancing Explainability of End-to-End Autonomous Driving Models through additional fine-tuning,"Chenkai Zhang, Daisuke Deguchi, Jialei Chen, Hiroshi Murase (Nagoya Univ.)",Chenkai ZHANG (Nagoya University)*; Daisuke Deguchi (Nagoya University); Jialei Chen (Nagoya University); Hiroshi Murase (Nagoya University),Crocodile: Enhancing Explainability of End-to-End Autonomous Driving Models through additional fine-tuning,
IS1,IS1-A-6,IS1-071,Noisy Label Learning-based Self-consuming Iterative Re-training,"Masaki Kashiwagi, Keisuke Maeda, Ren Togo, Takahiro Ogawa, Miki Haseyama (Hokkaido Univ.)",Masaki Kashiwagi (Hokkaido University)*; Keisuke Maeda (Hokkaido University); Ren Togo (Hokkaido University); Takahiro Ogawa (Hokkaido University); Miki Haseyama (Hokkaido University),,
IS1,IS1-A-6,IS1-072,Strategic Classification Model Reinforcement: Introducing Language-guided Counterfactual Images to Identify and Address Classification Weaknesses,"Xiang Li, Ren Togo, Keisuke Maeda, Takahiro Ogawa, Miki Haseyama (Hokkaido Univ.)",Xiang Li (Hokkaido University)*; Ren Togo (Hokkaido University); Keisuke Maeda (Hokkaido University); Takahiro Ogawa (Hokkaido University); Miki Haseyama (Hokkaido University),,
IS1,IS1-A-6,IS1-073,Exploiting LLM Quantization,"Kazuki Egashira, Mark Vero, Robin Staab, Jingxuan He, Martin Vechev (ETH Zurich)",Kazuki Egashira (The University of Tokyo)*; Mark Vero (ETH Zurich); Robin Staab (ETH Zürich); Jingxuan He (ETH Zurich); Martin Vechev (ETH Zurich),,
IS1,IS1-A-6,IS1-074,擬似ランダムラベルで学習されたロジットのL2ノルムに基づく分布外検知,"福田幸平, 相澤宏旭, 栗田多喜夫 (広島大)",,,
IS1,IS1-A-6,IS1-075,Domain Generalizable Multi-Targeted Adversarial Attack using Dynamic Loss Weighting,"Taiga Goncalves, Tomo Miyazaki, Shinichiro Omachi (Tohoku Univ.)",Taiga Goncalves (Tohoku University)*; Tomo Miyazaki (Tohoku University); Shinichiro Omachi (Tohoku University),,
IS1,IS1-A-6,IS1-076,敵対的摂動に頑健なPositive-Unlabeled学習,"柴崎龍, 計良宥志, 川本一彦 (千葉大)",Ryo Shibazaki (Chiba University)*; Hiroshi Kera (Chiba University); Kazuhiko Kawamoto (Chiba University),Positive-Unlabeled Learning Robust to Adversarial Perturbations,
IS1,IS1-A-6,IS1-077,動作区間検出データセットの動作区間長に応じたノイズ除去,"橋口凌大, 玉木徹 (名工大)",,,
IS1,IS1-A-6,IS1-078,Segment Anythingを用いた投球動作の識別と癖発見,"日高聡希, 堀田一弘 (名城大)",,,
IS1,IS1-A-6,IS1-079,馬術における動作認識手法の比較と評価,"松永道香, 近藤壮真, 斎藤英雄 (慶大)",Kotoka Matsunaga (Keio University)*; Akimasa Kondo (Keio University); Hideo Saito (Keio University),Comparison and Evaluation of Action Recognition Methods in Equestrian Videos,
IS1,IS1-A-6,IS1-080,3Dビュー探索による画像審美性の向上,"内田大智, 金森由博, 遠藤結城 (筑波大)",,,
IS1,IS1-A-6,IS1-081,視点補間ネットワークによる質感を再現した任意視点画像生成,"佐藤竜雅, 星澤知宙, 入山太嗣, 小室孝 (埼玉大)",,,
IS1,IS1-A-6,IS1-082,VAEによる超解像データセット生成のための画像劣化レベルの決定,"伊藤瑠海 (千葉大), Supatta Viriyavisuthisakul (Panyapiwat Institute of Management), 川本一彦, 計良宥志 (千葉大)",Ru Ito (Chiba University)*; Supatta Viriyavisuthisakul (Sirindhorn International Institute of Technology); Kazuhiko Kawamoto (Chiba University); Hiroshi Kera (Chiba University),Determination of image degradation levels for super-resolution data set generation by VAE,
IS1,IS1-A-6,IS1-083,部分的な超解像,"益田裕也, 石川博 (早大)",,,
IS1,IS1-A-6,IS1-084,ChatGPTを用いた印象語とモチーフ画像からの俳句検索システムの検討,"松山諒大, 植木一也 (明星大)",,,
IS1,IS1-A-6,IS1-085,フィギュアスケートのジャンプにおける3次元姿勢を用いたTemporal Action Segmentation,"田中諒汰, 鈴木智大, 藤井慶輔 (名大)",Tanaka Ryota (Nagoya university)*; Tomohiro Suzuki (Nagoya University); Keisuke Fujii (Nagoya University / RIKEN),Temporal Action Segmentation Using 3D Pose in Figure Skating Jumps,
IS1,IS1-A-6,IS1-086,オープンセット認識におけるクラス間の類似度に基づく学習クラス選択,"齊藤温人, 金崎朝子 (東工大)",,,
IS1,IS1-A-6,IS1-087,半教師あり協調学習に基づく画素単位の注釈が不要な画像領域分割の提案,"中西慶一, 徳永旭将 (九工大)",,,
IS1,IS1-A-6,IS1-088,Multi modal Selective ViTを用いた加齢黄斑変性僚眼の遺伝子情報解析,"古川陽一 (名城大), 櫻田庸一, 柏木賢治 (山梨大), 堀田一弘 (名城大)",Yoichi Furukawa (Meijo University)*; Kazuhiro Hotta (Meijo University); Yoichi Sakurada (Yamanashi University); Kenji Kashiwagi (Yamanashi University),Genetic Analysis of Age-related Macular Degeneration Using Multi-modal Selective Vision Transformer,
IS1,IS1-A-6,IS1-089,インスタンスセグメンテーションを用いた複雑性除去による異常検知手法,"高橋翔, 宮崎智, 大町真一郎 (東北大)",Sho Takahashi (Tohoku University)*; Tomo Miyazaki (Tohoku University); Shinichiro Omachi (Tohoku University),Anomaly detection method using instance segmentation for complexity removal,
IS1,IS1-A-6,IS1-090,Advanced Detector for Small Object Detection in UAV Aerial Imagery,"Haimin Yan (Ritsumeikan Univ.), Xiangbo Kong (Toyama Prefectural Univ.), Juncheng Wang, Hiroyuki Tomiyama (Ritsumeikan Univ.)",Haimin Yan (Ritsumeikan University)*; Xiangbo Kong (Toyama Prefectural University); Juncheng Wang (Ritsumeikan University); Hiroyuki Tomiyama (Ritsumeikan University),Advanced Detector for Small Object Detection in UAV Aerial Imagery,
IS1,IS1-A-6,IS1-091,Small-size Object Detection with Adaptive Anchor-Based Detectors,"Eisei Nakahara (Nihon Univ.), Xiaomeng Wu (NTT)",Eisei Nakahara (Nihon University)*; Xiaomeng Wu (NTT Corporation),Small-size Object Detection with Adaptive Anchor-Based Detectors,
IS1,IS1-A-6,IS1-092,ピクセル間の相互作用値を考慮した物体検出モデルに対する視覚的説明手法,"山内俊典, 計良宥志, 川本一彦 (千葉大)",,,
IS1,IS1-A-6,IS1-093,Scene Text Reconstructor: A Pre-training Approach for Scene Text Detection with Mask Image Modeling,"Yaohou Fan, Tomo Miyazaki, Shinichiro Omachi (Tohoku Univ.)",Yaohou Fan (Tohoku University); Tomo Miyazaki (Tohoku University); Shinichiro Omachi (Tohoku University)*,,
IS1,IS1-A-6,IS1-094,P2PNetの実応用における追加学習の有用性の検証,"中山晴斗, 辻栄翔, 竹長慎太朗 (筑波大, 産総研), 大西正輝 (産総研)",,,
IS1,IS1-A-6,IS1-095,マルチモーダル映像検索 ～テキスト・画像生成モデルを駆使した検索の高精度化～,"植木一也 (明星大), 鈴木裕真, 佐藤開, 堀隆之, 宅島寛貴, 髙田拓実, 田之上隼人, Aiswariya Manoj Kumar, 西原大輝 (ソフトバンク)",,,
IS1,IS1-A-6,IS1-096,Attention weightの操作による注目領域に着目したグラフ図のキャプション生成,"増田大河, 平川翼, 山下隆義, 藤吉弘亘, 足立浩規 (中部大), 田中翔平, 齋藤邦章, 牛久祥孝 (オムロンサイニックエックス)",Taiga Masuda (Chubu Univ.)*; Hiroki Adachi (Chubu University); Tsubasa Hirakawa (Chubu University); Takayoshi Yamashita (Chubu University); Hironobu Fujiyoshi (Chubu Univ.); Shohei Tanaka (OMRON SINIC X Corporation); Kuniaki Saito (OMRON SINIC X); Yoshitaka Ushiku (OMRON SINIC X Corp.),Figure Captioning Focused on the Attention Region by Manipulating Attention Weights,
IS1,IS1-A-6,IS1-097,SkeletonChain: 時系列骨格情報を通じたモダリティ共通文埋め込みのマルチモーダル学習,"田村直樹 (サイバーエージェント, 名大), 関井大気 (サイバーエージェント)",,,
IS1,IS1-A-6,IS1-098,対照学習と階層的特徴抽出に基づく画像キャプション生成の自動評価,"戸倉健登, 松田一起, 和田唯我, 杉浦孔明 (慶大)",,,
